course_id,Title,Overall_Rating,Topic,Instructor,Video_Duration_Hr,Is Paid,Price
256,RMPÂ® Exam Practice Test 1 (6 Exams),0,PMI-RMP,First Step Training,0,YES,218.98
257,Mastering Cubase 9: The Beginners Bible Edition,4.2,Cubase,Federico Soler FernÃ¡ndez,2,YES,128.98
258,The Ultimate Guide to Toplining,5,Songwriting,Sam Dawson,1.5,YES,59.98
259,Sustainable Interiors,3.7,Sustainable Architecture,EDS Global,1,YES,40.98
260,DSLR Photography for Beginners - Everything you need to know,4.1,Unknown,Rose Nene,4.5,YES,34.98
261,Law of Contracts in 60 Minutes: A Fast Track Course,4.1,Contract Law,Shaveen Bandaranayake,2,YES,59.98
262,Learn The Internet Marketing lifestyle of Online Marketers,5,Online Business,Zoolord Academy,1,YES,128.98
263,Logic Pro X Training for Music Producers,4.8,Logic Pro X,Sal A.,2.5,YES,108.98
264,"Altcoin Ratings, Reviews, & Price Analysis System",4.8,Personal Finance,The Bearable Bull,8.5,YES,108.98
265,Learn Professional 2D Game Asset Graphic Design in Photoshop,4.6,Graphic Design,Jaysen Batchelor,7.5,YES,128.98
266,Certified & Accredited Fundamentals of Hypnosis Practitioner,4.6,Hypnosis,Mark Casey,2.5,YES,88.98
267,How to Sell Anything to Anyone,4.4,Sales Skills,Desmond Byram,9.5,YES,138.98
268,Taxability of Earnings,0,Tax Preparation,"Michael E Scott CPA, CMA",1,YES,34.98
269,Become An Expert At Microsoft Dynamics 365 For Sales (CRM),4.4,Microsoft Dynamics 365,Online CRM Training (3E Consulting Private Limited),9,YES,138.98
270,Test your knowledge: Kubernetes (Set of 4),4.8,Kubernetes,Cerulean Canvas,0,YES,29.98
271,Canadian Securities Course (CSC) PART 1 FULL Crash Course,5,Canadian Securities Course (CSC),Adam Aizad Ahmad,8,YES,29.98
272,Personal Transformation Breakthrough Coach (ACCREDITED),4.6,Personal Transformation,Graham Nicholls,3.5,YES,128.98
273,Fundamentals of Exercise Science,0,Sports Coaching,Onur Ã‡oban,1,YES,29.98
274,Body Language to Help Your Business Career,4.7,Body Language,TJ Walker,30.5,YES,128.98
275,Interactive Python Dashboards with Plotly and Dash,4.7,Python,Jose Portilla,9.5,YES,128.98
276,Counseling for Improved Sales Performance,0,Counseling,Illumeo Learning,0.516666666666666,YES,29.98
277,"Fashion Design: Collar, Buttons and Cuffs Marvelous Designer",4.7,Fashion,Charles Elum,2.5,YES,29.98
278,Angular JS - Complete Guide (2021),3.9,AngularJS,THE K INSTRUCTOR,7,YES,128.98
279,Introduction to Apache NiFi | Cloudera DataFlow - HDF 2.0,4.6,Big Data,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",2,YES,108.98
280,Krav Maga Awareness Training,5,Krav Maga,Nick Drossos,0.716666666666666,YES,34.98
281,Learn Figma in 14 Days - Master UI Design and Prototyping,4.6,Figma,Muhammad Ahsan Pervaiz,8,YES,108.98
282,Learn Carnatic Flute | Intermediate Level | Varnams Volume 2,5,Carnatic Music,Krishna Mohan Bhagavatula,1,YES,78.98
283,How To Write 1 Book In Under 6 Hours,3.6,Writing a Book,Marc Guberti,0.666666666666666,YES,49.98
284,Deep Tissue Massage Certificate Course (5 CEU's),4.7,Sports Massage,Mark Perren-Jones,6,YES,158.98
285,Makeup Like A Bollywood Star,5,Makeup Artistry,Sanku Madhu,2,YES,29.98
286,Basic Survival Concepts,4.6,Survival Skills,Dave Canterbury,3.5,YES,78.98
287,The Health Class,5,Health,Coach Stan Maddox,1,YES,88.98
288,Google Search Operators: Everyday Google Research Functions,4.9,Online Search,Sasha Miller,0.616666666666666,YES,29.98
289,Finance Master Class,5,Business Development,Stuart Morley,1.5,YES,128.98
290,Complete Introduction to AWS QuickSight [2021 Edition],4.6,Amazon QuickSight,Ian Littlejohn,5,YES,108.98
291,Learn Linux Administration and Supercharge Your Career,4.6,Linux Administration,Jason Cannon,5.5,YES,138.98
292,Black History: Behavioral Orbitals Vol. 1 Series 2,5,History,"MAWMedia Group, LLC",2,YES,29.98
293,Working Remote from Home Telecommute Essentials,5,Telecommuting,Chicvoyage Productions,2,YES,49.98
294,Become an Expert in Reputational Risk in Banking and Finance,4.5,Banking,Sanjeev Kaushik,1.5,YES,44.98
295,Advanced Mortgage Loan Processor: Essential Skills Training,4.5,Mortgage,Joe Correa,2,YES,128.98
296,Analyzing Time On Price Charts,0,Chart Pattern Trading,Simon Milgard,1,YES,34.98
297,Fiverr crash course for beginners,4,Fiverr,Tiffany Riggins,1,YES,34.98
298,Debian Linux Server Setup and Administration Essentials,5,Linux,Aleksey Grebeshkov,3,YES,128.98
299,Secretes of Becoming Freelance Sport Coach,4.6,Sports Coaching,Aaron Ho,1,YES,29.98
300,SEO 2021: Complete SEO Training + SEO for WordPress Websites,4.4,SEO,Arun Nagarathanam,10,YES,128.98
301,Addiction & Mental Health - Chemically Speaking Two (2hrs),4.3,Mental Health,George Patriki,2,YES,78.98
302,Learn to file Income Tax Return (ITR1) - Salaried Employees,4.4,Tax Preparation,Ankit Goyal,0.733333333333333,YES,29.98
303,Understand Cults: The Basics,4.5,Social Psychology,"Steven Hassan, PhD",3.5,YES,59.98
304,Kingdom Leadership,5,Unknown,Wayne Back,2.5,YES,44.98
305,Professional Crystal Children Practitioner Course,4.9,Spirituality,Tania Magdalene,3.5,YES,108.98
306,Complete Wordpress Training For Beginners,3.9,WordPress,Eduonix Learning Solutions,4,YES,29.98
307,Five Ways to Enhance Jewelry Design Through Stone Setting,4.8,Jewelry Design,Professor John Ahr,2,YES,40.98
308,Body Music,4.9,Percussion Instruction,Anita Gritsch,4.5,YES,128.98
309,Marketing Strategy: Why are they not buying your product?,4.2,Marketing Strategy,Jeannie Chan,1,YES,40.98
310,User Experience (UX): The Ultimate Guide to Usability and UX,4.6,Unknown,David Travis,10.5,YES,88.98
311,Certified Facebook Marketing 2021 (Complete Masterclass),4.6,Facebook Marketing,Benjamin Wilson,9,YES,148.98
312,"Connecting Mind, Body, and Soul For a Healthier You",5,Fitness,Marilyn Rojas,3,YES,29.98
313,Introduction To Space Planning In Interiors,4.1,Unknown,Melanie Ewing,0.516666666666666,YES,104.98
314,Hands-On Transcription Practice Series - Course C,4.9,Transcription,Amanda Fichter,0.55,YES,68.98
315,The dollar you save is the dollar you make,5,Personal Finance,Aivaras Pranarauskas,1.5,YES,59.98
316,6 Steps to Manifesting an Income Goal in Your Business,4.8,Law of Attraction,Miriam Castilla,3.5,YES,59.98
317,Singing for Busy People,5,Singing,Ramesha Nani,3,YES,78.98
318,Krav Maga Knife Defense,5,Krav Maga,Nick Drossos,1,YES,59.98
319,Ableton 11 - How To Achieve A Succesful Mixdown Every Time,5,Unknown,Omar Meho,4,YES,128.98
320,Acrylic Painting The Eiffel Tower With Cheri!,5,Acrylic Painting,Cheri Riechers,0.533333333333333,YES,59.98
321,Course on HVAC Systems,0,Mechanical Engineering,GT Academy,2.5,YES,29.98
322,Diploma in Gut Health,4.6,Gut Health,Akash Sehrawat,3,YES,158.98
323,Goal Setting for Success with SMART Goals,5,Goal Setting,Beyond Belief Academy,1,YES,59.98
324,Advanced SEO and Website Traffic Growth - MasterClass,5,Website Traffic,Gaurav Chhabra,1.5,YES,78.98
325,Creative Shred Guitar Exercises,4.8,Guitar,Chris Zoupa,1.5,YES,29.98
326,Responsive E Commerce Website Designing Without Bootstrap,4.9,Responsive Design,Mr. Azaz Aiyub Patel,4.5,YES,40.98
327,Stock Photography : Beginner's Guide,4.5,Photography,Hakan Ozturk,0.666666666666666,YES,29.98
328,How to Use Keepa for Amazon FBA Wholesale,5,Amazon FBA,Nick Milani,1.5,YES,118.98
329,Online Coaching & Course Creation Blueprint 2021,5,Online Course Creation,Nikhil Bhangare,1.5,YES,29.98
330,"Alternatives to saying ""No! Don't, Stop!"" without giving in",4.5,Emotional Intelligence,Robin Booth,2.5,YES,88.98
331,IoT : Home Automation with NodeMCU and Blynk App.,4.4,Internet Of Things,Arun Kumar,1,YES,34.98
332,Business To Business (B2B) Sales,3.9,B2B Sales,Alex Genadinik,6.5,YES,88.98
333,Best photo editing app for marketing,4.6,Social Media Marketing,Online Entrepreneur,1,YES,29.98
334,Marketing for Voice Actors,5,Marketing Strategy,Trevor O'Hare,1,YES,104.98
335,Academy Of Games - Intro to Unity 3D - What I Wish I Knew!,3.8,Unity,Nav Gupta,1,YES,108.98
336,How to play Keyboard from scratch!,0,Keyboard Instrument,Colin Jones,1,YES,29.98
337,How To Sell Physical Products on Etsy Without Any Inventory,4.9,Etsy,Jennifer Hunter,3,YES,128.98
338,FPGA Drive SPI TFT LCD,5,FPGA,HUI HU,2,YES,29.98
339,How To Rescue Abandoned Dogs and Cats,0,Dog Care,HowExpert,1,YES,40.98
340,HPL Meditation Toolkit,5,Meditation,Jason Maraschiello,4.5,YES,49.98
341,CBT Cognitive Behavior Life Coach Certification: Accredited,4.6,CBT,Joeel & Natalie Rivera,5.5,YES,218.98
342,Forex Algorithmic Trading Course: Code a Forex Robot!,4.7,Algorithmic Trading,Mohsen Hassan,11.5,YES,128.98
343,Facebook Messenger ChatBot Marketing Unleashed in 2021,5,Chatbot,Pascal SELINOU,1,YES,29.98
344,Getting Started with Angular,5,Angular,Packt Publishing,2.5,YES,128.98
345,"Linux MCQ, University Questions and Online Interview",0,Linux,Charbel Salloum,0,YES,29.98
346,Elements and Principles of Interior Design,4.2,Interior Design,Vanna Albertini,0.633333333333333,YES,78.98
347,Start a Zero Investment Podcast,4.6,Podcasting,"Rohit Musale, CFA",4,YES,29.98
348,InDesign 2021 MasterClass,4.6,InDesign,Martin Perhiniak,10.5,YES,158.98
349,Teamwork - What you know about it is mostly wrong?,4.6,Teamwork,Tushar Vakil,1.5,YES,59.98
350,Compensation and Benefits Regulations (HRCI-PHR/SPHR),0,Unknown,Sorin Dumitrascu,3,YES,59.98
351,The complete Salesforce Classic & Lightning administrator,4.8,Salesforce Administration,Bangarunaidu Raghumanda,7,YES,29.98
352,Jazz Piano Improv Tricks,5,Music Improvisation,Josh Cook,2.5,YES,55.98
353,Design Principles and Elements in Interiors,4.3,Unknown,Melanie Ewing,1,YES,104.98
354,Udemy Course Creation Blueprint Online - Unofficial,4.9,Online Course Creation,Musicians Inspired,4,YES,128.98
355,Ableton Live - Tech House Tutorial 2017,4.3,Ableton Live,Studio Slave,9,YES,40.98
356,Computational Fluid Dynamics Fundamentals Course,4.7,Computational Fluid Dynamics,Dr Aidan Wimshurst,2.5,YES,34.98
357,Secrets of memory,0,Memory Management,ROOPA JAHAGIRDAR,1,YES,29.98
358,Mastering Control and Circuit Breaker Schematics / Wiring,0,Electrical Wiring,Muhammad Kashif,7,YES,128.98
359,Geometric Dimensioning and Tolerancing (GD&T)  : Basics,4.4,Geometric Dimensioning and Tolerancing (GD&T),Mufaddal Rasheed,7,YES,88.98
360,Public Speaking Crash Course! (Fast Paced),4.3,Public Speaking,Desmond Byram,4,YES,128.98
361,The Complete Stress Management Tools to Trigger Happiness,4.9,Mental Health,Jason Lee,1,YES,34.98
362,Selenium WebDriver Training with Java & Many Live Frameworks,4.5,Selenium WebDriver,Rahul Arora,130,YES,29.98
363,Flying the Lockheed Martin F-22 Raptor Fast Jet Performance,5,Aviation,"Graham ""The Baron"" Hesketh",13,YES,29.98
364,Finance for Non-Finance: Learn Quick and Easy,4.5,Finance Fundamentals,Anthony Jameson,1.5,YES,29.98
365,Amazon FBA: Start to Finish Guide -Dominate Your Competition,4.9,Amazon FBA,Ben Hedley,1.5,YES,29.98
366,Introduction to RIDDOR - A Comprehensive Training Course,5,Workplace Health and Safety,Training Express,1,YES,29.98
367,Stock Market from Scratch for Complete Beginners,4.1,Stock Options,Jatin Taneja,6.5,YES,128.98
368,FL Studio 20: Customize FL Studio for Mac & PC,4.6,FL Studio,Martin Svensson,1.5,YES,108.98
369,Jewelry Design Course 2/3,5,Jewelry Design,Soundous Bouhandi,2,YES,29.98
370,Mac Basics 2021 - Master your Mac & MacOS X Complete Course,4.3,Mac Basics,Kashif A.,2.5,YES,148.98
371,Messages that Motivate,4.5,Social Impact,Brooke Tully,1.5,YES,64.98
372,CSS Flexbox Challenge: Build a Responsive Website in 1 Hour.,5,CSS Flexbox,Coder Champ,1,YES,128.98
373,ISTQB Mobile application testing Practice set,4.1,ISTQB,After School,0,YES,29.98
374,How to Write An Effective Elevator Pitch,5,Personal Networking,Suman Kher,0.666666666666666,YES,29.98
375,Muay Thai Defense and Counter Techniques,4.7,Muay Thai,Christoph Delp,3,YES,29.98
376,Opera Italiana Academy,1.5,Singing,Opera Italiana Academy,0.516666666666666,YES,40.98
377,Breaking Through Imposter Syndrome & Stepping into HERSTORY,5,Self-Awareness,Yudi Ross,0.7,YES,88.98
378,Scala and Spark for Big Data and Machine Learning,4.4,Apache Spark,Jose Portilla,10,YES,168.98
379,Blog Creation using WordPress,4.6,WordPress,Mahesh Sanghavi,1.5,YES,29.98
380,E_HANABW_13 || SAP BW 7.5 powered by SAP HANA -SAP Certified,0,SAP BW,Jyoti singh,0,YES,34.98
381,Fashion Blogging: Starting a Fashion Blog,4.5,Blogging,Louise Croft,2,YES,78.98
382,Basic HACCP Requirements - Food Safety Management System,5,Food Safety,Stellar Lee,1,YES,29.98
383,What  Electrical Engineers do in EPC of  Process Plants,0,Electrical Engineering,Chandrasekaran Tanjore Naganath,1.5,YES,29.98
384,Photoshop CS6 Crash Course,4.6,Photoshop,Jeremy Shuback,4,YES,49.98
385,Mental Self Defense and Combat Psychology,4.5,Self-Defense,Joshua Johnston,1,YES,49.98
386,TravelHacking: What the Industry Doesn't Want You to Know,5,Travel Hacking,Calvin Knecht,0.683333333333333,YES,29.98
387,The Sacred Cycle: Tap into The Magic of Your Menstrual Cycle,5,Menstruation,The Expansion Academy,1.5,YES,108.98
388,SAP Human Resources (HR) for Beginners,4.2,SAP HCM,Dhruv Bais,1,YES,108.98
389,Meditation for Beginners| Explore all types | KhushiSeYoga,4.6,Unknown,Sunder Bishnoi,2.5,YES,88.98
390,Course Design - How to Create Impressive Text Animations,4.3,After Effects,Louay Zambarakji,2.5,YES,108.98
391,Soap Making Bootcamp- Learn more that 12 soaps!,5,Soapmaking,Neha Somani,1.5,YES,98.98
392,"How to DRAW: Perspective, Color Pencil, Light & Shading,...",5,Drawing,Houshang falahrezaei,2.5,YES,88.98
393,Spring Boot Fundamentals with Unit Testing (MockMVC/Mockito),4.5,Mockito,Rahul Shetty,8,YES,128.98
394,How to Excel in Your Accounting Exams,5,Accounting,Theroshen (Ross),6,YES,59.98
395,Manifest Your Dreams,0,Goal Setting,Eya Labidi,2.5,YES,118.98
396,Learn To Read Structural Drawings: With Real Site Videos,3.4,Civil Engineering,Gokul Saud,4,YES,34.98
397,Video Game Pixel Art Masterclass - Build Assets with Piskel,4,Unknown,Mammoth Interactive,5,YES,128.98
398,Esteban Salazar teaches The Eight Limbs of Yoga,0,Yoga Sutras,Sensoria Life,1.5,YES,29.98
399,Telegram Bot - Beginners to Pro - Chatbot - Group Management,3.8,Telegram,Vikas Kumar Jha,1.5,YES,128.98
400,Clinical Data Management (CDM) Online Course,3.9,Clinical Research,Anuj Tripathi,2,YES,128.98
401,DOG BEHAVIOR & DOG TRAINING: Fix Problems & Animal Behavior,3.3,Dog Behavior,Manos Filippou,5,YES,34.98
402,Applied Marketing Strategy and Decision Making Tools,5,Marketing Strategy,Sandra Richardson,2,YES,128.98
403,How To Make Money As An Online Trainer (2021),5,Personal Trainer Business,David de Quesada,5.5,YES,40.98
404,Develop the Mental Strength of a Warrior For Success in Life,4.5,Personal Success,Gregg Swanson,3.5,YES,88.98
405,"REIKI: Reiki I, 2 & Master Certification!",4.8,Reiki,Learn Online,5,YES,29.98
406,10 minutes 2 change your life,5,Positive Psychology,Georg Fraberger,1,YES,34.98
407,Google Ads For Beginners 2021 - Step By Step Process,4.8,Google Ads (Adwords),Josh George,4.5,YES,128.98
408,Microsoft OneNote Like a Boss. The Definitive Course.,4.5,OneNote,Brian Culp,6.5,YES,108.98
409,"Modern Portfolio Theory, CAPM and Arbitrage Pricing Theory",5,CAPM,Partha Deshpande,0.516666666666666,YES,34.98
410,Moodle: From Novice Teacher to Expert Online Educator,3.8,Moodle,Colin Gray,2,YES,128.98
411,Learn German for Career and Daily Life,5,German Language,ExpertlyGerman School,2,YES,29.98
412,"SEO Strategy: Keyword Research, Audit & Link Building",4.3,Keyword Research,Christine Maisel,5,YES,148.98
413,Master Your Portraits with Luminosity Masks in Photoshop,4.8,Photoshop Retouching,Kasia Zmokla,3.5,YES,78.98
414,Stress-Free Statistics for IBDP/AP Students: Mini-Course 3,5,Statistics,Laura Roberts,3.5,YES,40.98
415,Learn to Make a Website in 7 Days ( 30 mins per day ),4.8,Web Development,Gagan Luthra,3,YES,88.98
416,Secure A College Sport Scholarship: The Comprehensive Course,5,Scholarship,Oliver Templeton,1.5,YES,68.98
417,Email Marketing Blueprint for absolute beginners,5,Email Marketing,Cary Huang,1,YES,29.98
418,Passive Income: 25 Ways to Earn Passive Income Online,3.6,Passive Income,Finance Hero,2.5,YES,128.98
419,Introduction to Database Engineering,4.8,Database Management,Hussein Nasser,15,YES,128.98
420,Sales Growth Hacking for Food Business,4.9,Restaurant Management,Manvir Singh Anand,1.5,YES,29.98
421,Chemistry 101- Part 1: Explanation with Solved Problems,5,Chemistry,Sakshi Goel,14.5,YES,29.98
422,Colour Management and Reproduction in Digital Printing,5,Color Theory,"Wissam Botros, P.Eng, CID",2.5,YES,34.98
423,Leadership: The Emotionally Intelligent Leader,4.4,Leadership,Robin Hills,5,YES,128.98
424,Learn How to Disinfect for Coronavirus,4,Cleaning Method,Gary Rosen,1,YES,40.98
425,Photography Beginners: DSLR Photography Camera Settings,4.6,DSLR,Rosie Parsons,1.5,YES,128.98
426,The Art & Science of Drawing / DYNAMIC MARK MAKING,4.7,Drawing,Brent Eviston,1.5,YES,44.98
427,Design Thinking 2016,3.6,Unknown,Benjo Sabban,1,YES,128.98
428,Communication Skills: for Law Enforcement and Security,5,Communication Skills,"James Goolsby, MBA",2.5,YES,128.98
429,Meditation to improve focus live a relaxed stress free life,5,Meditation,Parth taneja,0.633333333333333,YES,29.98
430,Step-by-Step 3 Statement Financial Modeling,4.8,Financial Modeling,Michael Ng,1.5,YES,40.98
431,Facebook Marketing for Real Estate Agents,3.9,Facebook Marketing,Hunt Gersin,3,YES,128.98
432,Corporate Real Estate Leases: Key Business Elements Analysis,0,Business Fundamentals,Illumeo Learning,1.5,YES,44.98
433,Software Engineering 101: Plan and Execute Better Software.,4.5,Unknown,Kurt Anderson,8,YES,59.98
434,How to Master Emotions in Music Composition,4.8,Music Composition,Mikael BaggstrÃ¶m,4,YES,88.98
435,Complete Acoustic Guitar Intermediate Course,5,Guitar,Jakob Puchmayr,2.5,YES,118.98
436,Facebook Marketing: Advanced Targeting Strategies,3.5,Facebook Marketing,Sandor Kiss,1.5,YES,128.98
437,UX Design Process from User Research to Usability Testing,4.4,Unknown,Muhammad Ahsan Pervaiz,5,YES,108.98
438,Learn Multiplication of two digit numbers,5,Math,Suparna Kalamkar,0,YES,29.98
439,"Full Piano Course! Learn Jazz,Blues,Classical,Rock and more!",5,Piano,Rebecca Lyttle,2.5,YES,128.98
440,Complete Beginner's Guide to Songwriting,5,Songwriting,Chris Murrin,1,YES,55.98
441,Building an E-Commerce Website in Wix - The Essential Guide,0,Wix,Superlative Digital,2.5,YES,29.98
442,Be a Voice Actor: Making a Living with Your Voice,4.4,Voice Acting,Laci Morgan,2.5,YES,158.98
443,Business Branding - Build An Extraordinary Brand On A Budget,4.4,Business Branding,Sumner Hobart,3.5,YES,138.98
444,Biophilic Design for Beginners,5,Unknown,Melanie Ewing,1,YES,104.98
445,Oracle SQL Interview Questions Master Class,4.7,Interviewing Skills,Global Trainers,7,YES,128.98
446,Sing like a Pro: Gain Vocal Mastery for any Tv Talent Show,4.3,Singing,Rui Silva,23.5,YES,128.98
447,COOL THINGS TO LEARN ABOUT YOGA IN 30 MINUTES,0,Unknown,Verna Farid,0,YES,29.98
448,Keep Your Word - The 7 Day Challenge,5,Law of Attraction,Sudhir Khollam,1,YES,59.98
449,Master Cross Cultural Intelligence- Become a Global Citizen,4.7,Cultural Awareness,Dr Priyanka Anand,2.5,YES,29.98
450,COVID19 Positive ? Do you need to use Oxygen Concentrator ?,4,Healthcare,A Power Coding APC : Medical Doctor & Coder,2,YES,29.98
451,PowerPoint 2019 (MO 300) Exam,4.7,PowerPoint,Michael Carter,2,YES,128.98
452,Poi Dancing: The Beginner Series,4.9,Poi Spinning,Nick Woolsey,13,YES,55.98
453,"Microsoft Project Course Complete, 2013, 2016, & 2019 6 PDUs",4.6,Microsoft Project,"TIA Education, Andrew Ramdayal",6.5,YES,108.98
454,A Beginner's Guide on Starting a Successful Business,4.6,Business Fundamentals,Ioannis Antypas,1.5,YES,40.98
455,SEO Training Course 2018: Proven SEO & Link building Tactics,4.4,Link Building,Habib Rehman,7,YES,128.98
456,Animal Communication made EASY,4.6,Communication Skills,Amie San,1.5,YES,68.98
457,Grow Your Business with Feng Shui,4.2,Feng Shui,Nicolette Vajtay,1.5,YES,44.98
458,RPG Shops & Abilities:  Intermediate C# Game Coding,4.8,3D Game Development,GameDev.tv Team,18.5,YES,104.98
459,How to Earn a GREAT Income in Real Estate-12 Critical Topics,4.8,Unknown,Jimmie Williams,9,YES,44.98
460,How NOT to Misunderstand The Biblical Book Of Revelation,0,Spirituality,Bill Haberman,3.5,YES,29.98
